time [s], T1 [K], T2 [K] 
91933.941, 203.627823, 271.141998 
91935.099, 203.630737, 271.140167 
91936.258, 203.630951, 271.140778 
91937.438, 203.630051, 271.138336 
91938.597, 203.633545, 271.135956 
91939.716, 203.631973, 271.135162 
91940.835, 203.638504, 271.14151 
91941.954, 203.637634, 271.140076 
91943.073, 203.634659, 271.144257 
91944.212, 203.639282, 271.138824 
91945.331, 203.642654, 271.14151 
91946.45, 203.637497, 271.140778 
91947.589, 203.642548, 271.141388 
91948.747, 203.64389, 271.142822 
91949.906, 203.649292, 271.136902 
91951.064, 203.643784, 271.144562 
91952.204, 203.647949, 271.143127 
91953.323, 203.648972, 271.142731 
91954.442, 203.651443, 271.142731 
91955.561, 203.650757, 271.145172 
91956.68, 203.652786, 271.146698 
91957.819, 203.649078, 271.147949 
91958.998, 203.652893, 271.147949 
91960.157, 203.656494, 271.146515 
91961.315, 203.657181, 271.149261 
91962.435, 203.661423, 271.148743 
91963.593, 203.661209, 271.148346 
91964.773, 203.656921, 271.145813 
91965.891, 203.662109, 271.148254 
91967.011, 203.661102, 271.145691 
91968.169, 203.668518, 271.149689 
91969.288, 203.667847, 271.147339 
91970.447, 203.667969, 271.150909 
91971.566, 203.665131, 271.150208 
91972.724, 203.67189, 271.150391 
91973.883, 203.666611, 271.147034 
91975.003, 203.671661, 271.148254 
91976.121, 203.675598, 271.14978 
91977.279, 203.674362, 271.150604 
91978.458, 203.674133, 271.153046 
91979.616, 203.679184, 271.151001 
91980.794, 203.679184, 271.151917 
91981.953, 203.679184, 271.154083 
91983.132, 203.681442, 271.156128 
91984.29, 203.68605, 271.149872 
91985.409, 203.681549, 271.151001 
91986.587, 203.680893, 271.152649 
91987.766, 203.682785, 271.153046 
91988.945, 203.689102, 271.155182 
91990.064, 203.693375, 271.154602 
91991.183, 203.689423, 271.153778 
91992.3, 203.688766, 271.155518 
91993.44, 203.692474, 271.153961 
91994.558, 203.687943, 271.156311 
91995.697, 203.696289, 271.156738 
91996.854, 203.694946, 271.156738 
91998.012, 203.699448, 271.155182 
91999.131, 203.697205, 271.158356 
92000.29, 203.697632, 271.158173 
92001.468, 203.701813, 271.158264 
92002.607, 203.703812, 271.156738 
92003.764, 203.704712, 271.156311 
92004.943, 203.702255, 271.157349 
92006.121, 203.70755, 271.16095 
92007.279, 203.705292, 271.158783 
92008.458, 203.707901, 271.159607 
92009.616, 203.709335, 271.16217 
92010.735, 203.708313, 271.159302 
92011.874, 203.710571, 271.160217 
92013.052, 203.714523, 271.158691 
92014.171, 203.716736, 271.159393 
92015.33, 203.715515, 271.164917 
92016.508, 203.719467, 271.160309 
92017.627, 203.718658, 271.159698 
92018.745, 203.721024, 271.16153 
92019.864, 203.724625, 271.160522 
92020.982, 203.722595, 271.163177 
92022.101, 203.722153, 271.164612 
92023.221, 203.723053, 271.160309 
92024.339, 203.729019, 271.162048 
92025.497, 203.725525, 271.165833 
92026.618, 203.732178, 271.164917 
92027.776, 203.728897, 271.164093 
92028.936, 203.729706, 271.16626 
92030.055, 203.728104, 271.16452 
92031.213, 203.73407, 271.164612 
92032.334, 203.734283, 271.167389 
92033.493, 203.736786, 271.165039 
92034.612, 203.737915, 271.166656 
92035.732, 203.738342, 271.168304 
92036.85, 203.738235, 271.168304 
92037.97, 203.740494, 271.167786 
92039.129, 203.738022, 271.166962 
92040.288, 203.744629, 271.165833 
92041.428, 203.745209, 271.170013 
92042.586, 203.745544, 271.170654 
92043.745, 203.751389, 271.165222 
92044.865, 203.74823, 271.170837 
92046.044, 203.746887, 271.169006 
92047.203, 203.750259, 271.171051 
92048.383, 203.752838, 271.171875 
92049.541, 203.751389, 271.171387 
92050.66, 203.75679, 271.167877 
92051.779, 203.757812, 271.171783 
92052.898, 203.760834, 271.175659 
92054.017, 203.759491, 271.171967 
92055.136, 203.759598, 271.170654 
92056.275, 203.763306, 271.174225 
92057.414, 203.761948, 271.171875 
92058.573, 203.764206, 271.172058 
92059.732, 203.764313, 271.172607 
92060.852, 203.768127, 271.174316 
92062.01, 203.771866, 271.177094 
92063.13, 203.768127, 271.171478 
92064.289, 203.770493, 271.173706 
92065.468, 203.772858, 271.177277 
92066.609, 203.772522, 271.175354 
92067.767, 203.77771, 271.176361 
92068.926, 203.773544, 271.177094 
92070.046, 203.777466, 271.176361 
92071.205, 203.777252, 271.179535 
92072.346, 203.775787, 271.178314 
92073.464, 203.780624, 271.17923 
92074.623, 203.779495, 271.182312 
92075.782, 203.780182, 271.17749 
92076.902, 203.787018, 271.177185 
92078.06, 203.782654, 271.18045 
92079.24, 203.792862, 271.178406 
92080.419, 203.789047, 271.180176 
92081.559, 203.792755, 271.182617 
92082.678, 203.791763, 271.178925 
92083.799, 203.792313, 271.17923 
92084.937, 203.790634, 271.180267 
92086.095, 203.794464, 271.182709 
92087.274, 203.792999, 271.180878 
92088.433, 203.79747, 271.183136 
92089.611, 203.7966, 271.181274 
92090.77, 203.803101, 271.184021 
92091.91, 203.798386, 271.182526 
92093.088, 203.800964, 271.182922 
92094.266, 203.798965, 271.188141 
92095.407, 203.800858, 271.181 
92096.524, 203.805939, 271.182922 
92097.683, 203.810181, 271.184021 
92098.802, 203.808182, 271.186615 
92099.96, 203.810303, 271.188232 
92101.119, 203.814682, 271.183746 
92102.278, 203.808731, 271.183838 
92103.397, 203.812653, 271.189148 
92104.516, 203.815018, 271.185486 
92105.635, 203.814133, 271.187317 
92106.754, 203.815262, 271.186707 
92107.872, 203.819305, 271.185181 
92109.012, 203.81694, 271.188141 
92110.15, 203.818497, 271.187195 
92111.329, 203.81897, 271.188568 
92112.448, 203.822678, 271.189362 
92113.566, 203.822342, 271.189056 
92114.725, 203.8246, 271.191315 
92115.904, 203.826279, 271.190704 
92117.063, 203.829315, 271.190186 
92118.203, 203.826492, 271.18924 
92119.381, 203.831436, 271.190186 
92120.52, 203.832916, 271.193878 
92121.639, 203.833572, 271.194458 
92122.758, 203.8311, 271.195282 
92123.877, 203.838303, 271.193359 
92125.016, 203.834488, 271.196533 
92126.134, 203.837067, 271.189789 
92127.254, 203.841995, 271.195282 
92128.371, 203.83786, 271.192657 
92129.491, 203.842255, 271.192017 
92130.609, 203.839996, 271.195099 
92131.728, 203.842133, 271.19458 
92132.867, 203.847183, 271.190063 
92134.025, 203.845154, 271.193237 
92135.144, 203.848312, 271.193359 
92136.302, 203.848541, 271.196106 
92137.421, 203.854156, 271.197449 
92138.579, 203.855392, 271.198181 
92139.699, 203.85675, 271.19693 
92140.816, 203.855621, 271.192139 
92141.974, 203.856415, 271.198486 
92143.134, 203.857544, 271.197357 
92144.253, 203.860565, 271.195709 
92145.37, 203.85965, 271.201233 
92146.488, 203.860672, 271.201019 
92147.606, 203.859543, 271.201233 
92148.724, 203.863708, 271.19989 
92149.882, 203.862915, 271.199097 
92151.041, 203.866302, 271.197357 
92152.161, 203.866409, 271.202148 
92153.317, 203.869446, 271.202667 
92154.437, 203.868988, 271.203583 
92155.574, 203.86528, 271.200317 
92156.733, 203.873276, 271.203156 
92157.91, 203.866867, 271.200714 
92159.089, 203.872253, 271.197968 
92160.228, 203.878571, 271.200592 
92161.347, 203.876419, 271.206146 
92162.464, 203.877991, 271.202759 
92163.622, 203.879227, 271.204895 
92164.762, 203.88147, 271.201752 
92165.92, 203.881943, 271.203156 
92167.079, 203.884857, 271.200409 
92168.199, 203.884064, 271.201935 
92169.355, 203.884171, 271.209106 
92170.534, 203.887436, 271.202148 
92171.692, 203.888443, 271.206024 
92172.85, 203.889572, 271.205902 
92173.969, 203.892044, 271.208801 
92175.087, 203.891602, 271.204712 
92176.206, 203.890366, 271.204193 
92177.345, 203.893616, 271.206238 
92178.501, 203.894302, 271.207672 
92179.68, 203.896774, 271.210846 
92180.819, 203.897095, 271.209839 
92181.936, 203.894409, 271.20462 
92183.093, 203.898361, 271.213013 
92184.272, 203.901825, 271.207062 
92185.45, 203.903198, 271.210327 
92186.628, 203.902939, 271.208069 
92187.787, 203.902939, 271.208069 
92188.944, 203.907669, 271.210632 
92190.063, 203.912964, 271.207794 
92191.2, 203.90657, 271.211151 
92192.359, 203.912827, 271.210541 
92193.518, 203.908356, 271.209717 
92194.675, 203.906097, 271.212372 
92195.833, 203.915329, 271.20929 
92197.012, 203.913177, 271.207794 
92198.15, 203.917908, 271.211365 
92199.328, 203.920151, 271.212463 
92200.467, 203.915756, 271.212677 
92201.604, 203.918015, 271.215057 
92202.783, 203.92218, 271.215149 
92203.902, 203.921066, 271.21637 
92205.02, 203.924774, 271.216858 
92206.178, 203.919724, 271.212189 
92207.337, 203.923965, 271.218628 
92208.455, 203.927124, 271.21402 
92209.614, 203.927017, 271.216064 
92210.791, 203.92894, 271.216278 
92211.97, 203.930176, 271.217072 
92213.149, 203.931198, 271.218414 
92214.287, 203.930389, 271.216583 
92215.426, 203.936462, 271.220154 
92216.604, 203.935333, 271.220581 
92217.761, 203.936356, 271.216858 
92218.92, 203.938629, 271.218689 
92220.078, 203.937042, 271.218903 
92221.257, 203.9431, 271.217987 
92222.415, 203.942749, 271.219543 
92223.574, 203.942413, 271.219543 
92224.733, 203.946487, 271.218628 
92225.852, 203.946121, 271.220459 
92226.971, 203.950073, 271.220245 
92228.088, 203.949493, 271.221161 
92229.266, 203.951202, 271.222504 
92230.385, 203.953323, 271.223206 
92231.543, 203.953781, 271.223419 
92232.721, 203.95018, 271.222198 
92233.879, 203.954697, 271.223541 
92235.019, 203.954437, 271.223022 
92236.177, 203.957596, 271.223419 
92237.336, 203.956146, 271.225372 
92238.454, 203.961197, 271.227112 
92239.633, 203.961197, 271.223022 
92240.791, 203.964249, 271.223114 
92241.93, 203.96344, 271.22702 
92243.048, 203.965591, 271.223724 
92244.166, 203.964905, 271.225159 
92245.284, 203.965149, 271.226593 
92246.403, 203.972229, 271.226715 
92247.56, 203.972992, 271.227203 
92248.679, 203.972443, 271.228851 
92249.797, 203.971771, 271.225891 
92250.954, 203.973465, 271.232422 
92252.133, 203.975143, 271.227509 
92253.292, 203.978073, 271.226715 
92254.449, 203.977936, 271.227844 
92255.568, 203.981567, 271.232117 
92256.686, 203.980087, 271.231018 
92257.864, 203.981567, 271.229767 
92259.022, 203.983246, 271.229553 
92260.18, 203.988861, 271.228851 
92261.299, 203.985275, 271.233765 
92262.419, 203.986832, 271.233948 
92263.536, 203.990204, 271.233856 
92264.693, 203.988297, 271.22937 
92265.852, 203.990204, 271.234283 
92267.011, 203.990204, 271.232117 
92268.13, 203.991562, 271.23111 
92269.268, 203.994385, 271.234039 
92270.447, 203.994492, 271.231812 
92271.605, 203.99617, 271.23642 
92272.724, 203.999878, 271.234467 
92273.903, 203.996964, 271.23233 
92275.041, 204.001801, 271.234161 
92276.18, 204.000885, 271.233856 
92277.358, 203.999771, 271.236084 
92278.517, 204.009201, 271.233032 
92279.675, 204.003937, 271.235992 
92280.794, 204.00943, 271.232727 
92281.913, 204.005722, 271.233643 
92283.071, 204.007309, 271.239807 
92284.23, 204.011459, 271.23703 
92285.349, 204.01506, 271.236725 
92286.507, 204.01001, 271.235687 
92287.686, 204.017197, 271.238342 
92288.864, 204.015747, 271.239899 
92289.983, 204.014389, 271.23703 
92291.102, 204.015747, 271.239258 
92292.22, 204.022598, 271.239899 
92293.338, 204.02272, 271.236206 
92294.457, 204.022354, 271.237457 
92295.576, 204.024963, 271.246033 
92296.694, 204.024063, 271.241028 
92297.833, 204.023834, 271.23999 
92298.992, 204.02507, 271.239807 
92300.17, 204.028091, 271.239258 
92301.289, 204.032593, 271.241852 
92302.466, 204.033066, 271.23938 
92303.625, 204.033279, 271.240814 
92304.783, 204.032043, 271.239258 
92305.902, 204.035172, 271.240204 
92307.06, 204.037323, 271.244202 
92308.18, 204.034164, 271.240387 
92309.338, 204.039017, 271.240479 
92310.477, 204.03743, 271.244904 
92311.655, 204.042038, 271.244263 
92312.814, 204.035858, 271.244385 
92313.953, 204.041138, 271.242767 
92315.072, 204.044067, 271.245117 
92316.23, 204.045227, 271.244263 
92317.389, 204.044403, 271.245819 
92318.508, 204.049698, 271.246033 
92319.627, 204.052063, 271.247955 
92320.786, 204.051834, 271.248474 
92321.907, 204.054535, 271.248779 
92323.063, 204.049805, 271.245422 
92324.183, 204.05632, 271.248871 
92325.302, 204.054413, 271.244263 
92326.441, 204.054855, 271.248993 
92327.619, 204.059799, 271.248871 
92328.758, 204.057678, 271.24942 
92329.936, 204.058807, 271.245422 
92331.056, 204.062744, 271.252289 
92332.214, 204.063065, 271.25174 
92333.333, 204.060928, 271.247253 
92334.451, 204.065323, 271.251129 
92335.569, 204.069382, 271.252045 
92336.728, 204.063644, 271.250641 
92337.906, 204.066559, 271.251251 
92339.065, 204.066879, 271.253265 
92340.223, 204.071381, 271.252777 
92341.343, 204.073334, 271.250824 
92342.501, 204.074982, 271.256439 
92343.621, 204.074539, 271.251953 
92344.739, 204.073532, 271.255951 
92345.897, 204.076569, 271.254913 
92347.075, 204.079376, 271.256042 
92348.215, 204.080719, 271.253174 
92349.334, 204.084534, 271.255035 
92350.454, 204.082535, 271.257996 
92351.61, 204.085907, 271.256958 
92352.789, 204.083191, 271.256134 
92353.968, 204.089279, 271.25705 
92355.108, 204.086014, 271.256042 
92356.227, 204.088379, 271.256134 
92357.366, 204.0914, 271.256348 
92358.544, 204.092514, 271.256439 
92359.703, 204.092407, 271.256348 
92360.882, 204.090744, 271.259216 
92362.041, 204.094116, 271.258209 
92363.2, 204.095901, 271.257996 
92364.358, 204.095535, 271.260651 
92365.517, 204.099854, 271.255432 
92366.635, 204.098831, 271.258728 
92367.755, 204.100067, 271.260864 
92368.912, 204.101532, 271.259521 
92370.031, 204.102432, 271.258392 
92371.209, 204.10556, 271.260956 
92372.328, 204.104324, 271.259735 
92373.446, 204.110748, 271.260437 
92374.585, 204.108505, 271.259125 
92375.702, 204.109406, 271.258728 
92376.841, 204.109406, 271.262207 
92377.959, 204.113663, 271.26474 
92379.098, 204.113327, 271.263611 
92380.215, 204.116928, 271.265259 
92381.334, 204.115494, 271.268005 
92382.491, 204.118378, 271.265961 
92383.649, 204.116013, 271.264526 
92384.808, 204.120743, 271.264252 
92385.927, 204.123795, 271.267609 
92387.066, 204.121429, 271.26474 
92388.244, 204.124695, 271.268524 
92389.363, 204.125351, 271.261475 
92390.52, 204.124481, 271.2677 
92391.641, 204.124481, 271.26178 
92392.757, 204.125458, 271.27005 
92393.936, 204.128296, 271.265778 
92395.094, 204.131561, 271.266693 
92396.213, 204.132675, 271.271179 
92397.332, 204.134796, 271.269745 
92398.45, 204.130081, 271.264252 
92399.569, 204.133453, 271.267914 
92400.687, 204.136276, 271.269226 
92401.827, 204.138641, 271.271515 
92402.984, 204.139511, 271.26947 
92404.163, 204.14032, 271.271515 
92405.341, 204.143356, 271.268829 
92406.519, 204.143463, 271.272919 
92407.697, 204.145248, 271.272217 
92408.837, 204.145828, 271.268738 
92409.954, 204.146957, 271.272217 
92411.073, 204.146957, 271.274048 
92412.19, 204.150436, 271.269226 
92413.348, 204.151672, 271.27478 
92414.525, 204.152695, 271.273041 
92415.645, 204.153244, 271.2724 
92416.783, 204.153931, 271.27478 
92417.941, 204.154694, 271.273315 
92419.099, 204.158539, 271.275909 
92420.218, 204.160904, 271.274963 
92421.377, 204.156403, 271.277527 
92422.497, 204.162903, 271.273224 
92423.613, 204.163696, 271.276398 
92424.792, 204.165512, 271.2724 
92425.93, 204.165741, 271.277863 
92427.109, 204.165619, 271.278961 
92428.248, 204.167191, 271.278839 
92429.427, 204.168747, 271.276093 
92430.566, 204.167984, 271.276611 
92431.744, 204.171585, 271.278839 
92432.923, 204.171005, 271.27948 
92434.082, 204.1754, 271.27948 
92435.261, 204.173828, 271.277313 
92436.4, 204.177429, 271.280182 
92437.539, 204.176193, 271.280701 
92438.697, 204.179794, 271.278259 
92439.856, 204.182144, 271.280792 
92440.975, 204.179459, 271.28009 
92442.134, 204.181458, 271.281616 
92443.253, 204.185638, 271.280487 
92444.412, 204.185959, 271.282349 
92445.591, 204.182693, 271.282623 
92446.73, 204.186188, 271.279663 
92447.888, 204.186539, 271.280884 
92449.067, 204.185959, 271.278534 
92450.187, 204.191376, 271.283478 
92451.306, 204.190247, 271.28418 
92452.464, 204.190903, 271.281616 
92453.583, 204.196198, 271.282532 
92454.741, 204.195877, 271.284302 
92455.861, 204.201141, 271.284698 
92456.979, 204.203171, 271.284698 
92458.097, 204.197769, 271.288879 
92459.255, 204.199692, 271.287048 
92460.435, 204.199478, 271.287231 
92461.612, 204.199219, 271.287231 
92462.791, 204.20903, 271.286835 
92463.969, 204.209351, 271.290009 
92465.107, 204.208557, 271.288971 
92466.227, 204.212402, 271.286652 
92467.384, 204.212402, 271.289398 
92468.502, 204.214188, 271.28714 
92469.62, 204.212158, 271.289185 
92470.739, 204.213165, 271.289612 
92471.856, 204.212952, 271.28775 
92472.975, 204.215637, 271.290314 
92474.133, 204.213165, 271.290405 
92475.252, 204.22261, 271.292267 
92476.369, 204.221268, 271.290009 
92477.487, 204.220032, 271.291626 
92478.606, 204.22229, 271.291046 
92479.723, 204.227798, 271.290741 
92480.881, 204.224319, 271.290924 
92482.06, 204.224976, 271.288971 
92483.179, 204.230713, 271.288788 
92484.297, 204.226105, 271.291962 
92485.436, 204.226791, 271.293488 
92486.555, 204.232056, 271.295319 
92487.673, 204.232056, 271.293274 
92488.792, 204.235535, 271.29718 
92489.91, 204.233871, 271.292358 
92491.05, 204.23848, 271.295135 
92492.17, 204.238266, 271.292664 
92493.287, 204.234421, 271.296753 
92494.407, 204.236771, 271.294922 
92495.526, 204.237457, 271.29776 
92496.644, 204.243317, 271.295319 
92497.764, 204.240402, 271.300537 
92498.923, 204.246902, 271.296448 
92500.103, 204.245346, 271.296936 
92501.223, 204.249054, 271.298187 
92502.341, 204.244873, 271.299713 
92503.5, 204.247833, 271.300537 
92504.659, 204.248825, 271.298584 
92505.779, 204.251511, 271.299316 
92506.92, 204.253983, 271.298401 
92508.039, 204.256134, 271.300354 
92509.197, 204.255447, 271.301971 
92510.375, 204.254211, 271.300262 
92511.515, 204.259506, 271.299408 
92512.634, 204.255905, 271.303619 
92513.793, 204.261185, 271.302795 
92514.952, 204.263428, 271.298798 
92516.093, 204.262314, 271.300537 
92517.249, 204.265579, 271.30188 
92518.369, 204.26738, 271.301361 
92519.527, 204.268951, 271.301147 
92520.686, 204.267029, 271.301666 
92521.805, 204.269501, 271.306152 
92522.925, 204.271194, 271.304749 
92524.043, 204.271088, 271.303711 
92525.161, 204.270096, 271.304413 
92526.34, 204.273895, 271.30658 
92527.48, 204.274902, 271.303101 
92528.598, 204.278061, 271.306458 
92529.757, 204.27771, 271.302399 
92530.916, 204.283447, 271.305756 
